151457	72.05	72.80	70.52		0
151457	72.05	72.80	70.52		0
153293	72.05	72.86	70.52		0
153293	72.05	72.86	70.52		0
155129	72.05	72.83	70.46		0
155129	72.05	72.83	70.46		0
156965	72.05	72.83	70.52		0
156965	72.05	72.83	70.52		0
158801	72.05	72.80	70.46		0
160638	72.05	72.80	70.46		0
160638	72.05	72.80	70.46		0
162475	72.05	72.80	70.37		0
162475	72.05	72.80	70.37		0
164311	72.05	72.74	70.34		0
164311	72.05	72.74	70.34		0
166147	72.05	72.77	70.37		0
166147	72.05	72.77	70.37		0
167983	72.05	72.77	70.31		0
169820	72.05	72.74	70.34		0
169820	72.05	72.74	70.34		0
171656	72.05	72.71	70.34		0
171656	72.05	72.71	70.34		0
173492	72.05	72.71	70.31		0
173492	72.05	72.71	70.31		0
175328	72.05	72.71	70.27		0
175328	72.05	72.71	70.27		0
177164	72.05	72.71	70.24		0
179001	72.05	72.68	70.18		0
179001	72.05	72.68	70.18		0
180837	72.05	72.68	70.21		0
180837	72.05	72.68	70.21		0
182673	72.05	72.68	70.18		0
182673	72.05	72.68	70.18		0
184509	72.05	72.68	70.15		0
184509	72.05	72.68	70.15		0
186345	72.05	72.61	70.15		0
188182	72.05	72.64	70.12		0
188182	72.05	72.64	70.12		0
190018	71.94	72.68	70.03		0
190018	71.94	72.68	70.03		0
191854	72.05	72.61	70.03		0
191854	72.05	72.61	70.03		0
193690	72.05	72.64	69.99		0
193690	72.05	72.64	69.99		0
195526	71.94	72.55	70.03		0
195526	71.94	72.55	70.03		0
197363	71.94	72.52	69.99		0
199199	71.94	72.52	69.96		0
199199	71.94	72.52	69.96		0
201035	71.94	72.55	69.87		0
201035	71.94	72.55	69.87		0
202871	71.94	72.52	69.93		0
202871	71.94	72.52	69.93		0
204707	71.94	72.52	69.87		0
204707	71.94	72.52	69.87		0
206544	71.94	72.52	69.87		0
208380	71.94	72.52	69.87		0
208380	71.94	72.52	69.87		0
210216	71.94	72.52	69.87		0
210216	71.94	72.52	69.87		0
212052	71.94	72.49	69.78		0
212052	71.94	72.49	69.78		0
213889	71.94	72.49	69.71		0
213889	71.94	72.49	69.71		0
215726	71.94	72.55	69.75		0
217562	71.94	72.49	69.71		0
217562	71.94	72.49	69.71		0
219398	71.94	72.46	69.71		0
219398	71.94	72.46	69.71		0
221234	71.94	72.46	69.71		0
221234	71.94	72.46	69.71		0
223070	71.94	72.39	69.65		0
223070	71.94	72.39	69.65		0
224907	71.94	72.36	69.65		0
226743	71.94	72.36	69.56		0
226743	71.94	72.36	69.56		0
228579	71.94	72.39	69.59		0
228579	71.94	72.39	69.59		0
230415	71.94	72.36	69.56		0
230415	71.94	72.36	69.56		0
232251	71.94	72.36	69.59		0
232251	71.94	72.36	69.59		0
234088	71.94	72.36	69.53		0
235924	71.94	72.33	69.53		0
235924	71.94	72.33	69.53		0
237760	71.94	72.33	69.53		0
237760	71.94	72.33	69.53		0
239596	71.94	72.33	69.47		0
239596	71.94	72.33	69.47		0
241432	71.94	72.36	69.40		0
241432	71.94	72.36	69.40		0
243269	71.82	72.27	69.40		0
243269	71.82	72.27	69.40		0
245105	71.94	72.24	69.37		0
246941	71.82	72.21	69.40		0
246941	71.82	72.21	69.40		0
248777	71.94	72.21	69.34		0
248777	71.94	72.21	69.34		0
250613	71.94	72.21	69.34		0
250613	71.94	72.21	69.34		0
252450	71.94	72.21	69.28		0
252450	71.94	72.21	69.28		0
254286	71.82	72.21	69.28		0
256122	71.94	72.21	69.28		0
256122	71.94	72.21	69.28		0
257958	71.82	72.21	69.28		0
257958	71.82	72.21	69.28		0
259794	71.82	72.21	69.25		0
259794	71.82	72.21	69.25		0
261632	71.82	72.21	69.25		0
261632	71.82	72.21	69.25		0
263468	71.82	72.21	69.22		0
265304	71.82	72.21	69.19		0
265304	71.82	72.21	69.19		0
267140	71.82	72.14	69.09		0
267140	71.82	72.14	69.09		0
268976	71.82	72.18	69.09		0
268976	71.82	72.18	69.09		0
270813	71.82	72.05	69.09		0
270813	71.82	72.05	69.09		0
272649	71.82	72.11	69.09		0
274485	71.82	72.05	69.06		0
274485	71.82	72.05	69.06		0
276321	71.82	72.05	69.06		0
276321	71.82	72.05	69.06		0
278157	71.82	72.08	68.97		0
278157	71.82	72.08	68.97		0
279994	71.82	72.05	68.94		0
279994	71.82	72.05	68.94		0
281830	71.82	72.05	68.94		0
283666	71.82	72.02	68.94		0
283666	71.82	72.02	68.94		0
285502	71.82	72.05	68.94		0
285502	71.82	72.05	68.94		0
287338	71.82	72.05	68.94		0
287338	71.82	72.05	68.94		0
289175	71.82	72.02	68.91		0
289175	71.82	72.02	68.91		0
291011	71.71	72.05	68.85		0
292847	71.82	71.99	68.85		0
292847	71.82	71.99	68.85		0
294683	71.82	71.96	68.85		0
294683	71.82	71.96	68.85		0
296519	71.71	71.89	68.81		0
296519	71.71	71.89	68.81		0
298356	71.71	71.93	68.81		0
298356	71.71	71.93	68.81		0
300192	71.71	71.96	68.78		0
300192	71.71	71.96	68.78		0
302028	71.71	71.89	68.75		0
303864	71.71	71.89	68.75		0
303864	71.71	71.89	68.75		0
305700	71.71	71.89	68.75		0
305700	71.71	71.89	68.75		0
307537	71.71	71.89	68.69		0
307537	71.71	71.89	68.69		0
309373	71.71	71.86	68.63		0
309373	71.71	71.86	68.63		0
311209	71.71	71.93	68.69		0
313046	71.71	71.89	68.63		0
313046	71.71	71.89	68.63		0
314882	71.71	71.89	68.66		0
314882	71.71	71.89	68.66		0
316719	71.71	71.89	68.60		0
316719	71.71	71.89	68.60		0
318555	71.71	71.86	68.60		0
318555	71.71	71.86	68.60		0
320391	71.71	71.83	68.53		0
322227	71.71	71.77	68.53		0
322227	71.71	71.77	68.53		0
324063	71.71	71.77	68.53		0
324063	71.71	71.77	68.53		0
325900	71.71	71.74	68.47		0
325900	71.71	71.74	68.47		0
327736	71.71	71.77	68.47		0
327736	71.71	71.77	68.47		0
329572	71.60	71.77	68.44		0
331408	71.60	71.74	68.47		0
331408	71.60	71.74	68.47		0
333244	71.60	71.74	68.41		0
333244	71.60	71.74	68.41		0
335081	71.60	71.74	68.44		0
335081	71.60	71.74	68.44		0
336917	71.60	71.71	68.38		0
336917	71.60	71.71	68.38		0
338753	71.60	71.74	68.32		0
340589	71.60	71.71	68.35		0
340589	71.60	71.71	68.35		0
342425	71.60	71.74	68.35		0
342425	71.60	71.74	68.35		0
344262	71.60	71.64	68.32		0
344262	71.60	71.64	68.32		0
346098	71.60	71.68	68.35		0
346098	71.60	71.68	68.35		0
347934	71.60	71.61	68.32		0
349770	71.60	71.58	68.32		0
349770	71.60	71.58	68.32		0
351606	71.60	71.58	68.26		0
351606	71.60	71.58	68.26		0
353443	71.49	71.61	68.22		0
353443	71.49	71.61	68.22		0
355279	71.60	71.58	68.16		0
355279	71.60	71.58	68.16		0
357115	71.60	71.58	68.16		0
357115	71.60	71.58	68.16		0
358951	71.49	71.55	68.16		0
360787	71.60	71.55	68.16		0
360787	71.60	71.55	68.16		0
362625	71.49	71.58	68.13		0
362625	71.49	71.58	68.13		0
364461	71.49	71.58	68.16		0
364461	71.49	71.58	68.16		0
366297	71.49	71.52	68.13		0
366297	71.49	71.52	68.13		0
368133	71.49	71.58	68.07		0
369969	71.49	71.52	68.04		0
369969	71.49	71.52	68.04		0
371806	71.49	71.46	68.04		0
371806	71.49	71.46	68.04		0
373642	71.49	71.46	68.01		0
373642	71.49	71.46	68.01		0
375478	71.49	71.46	68.01		0
375478	71.49	71.46	68.01		0
377314	71.49	71.46	67.98		0
379150	71.49	71.49	68.01		0
379150	71.49	71.49	68.01		0
380987	71.38	71.43	68.01		0
380987	71.38	71.43	68.01		0
382823	71.38	71.46	67.95		0
382823	71.38	71.46	67.95		0
384659	71.38	71.43	67.95		0
384659	71.38	71.43	67.95		0
386495	71.38	71.43	67.91		0
388331	71.49	71.36	67.85		0
388331	71.49	71.36	67.85		0
390168	71.38	71.43	67.82		0
390168	71.38	71.43	67.82		0
392004	71.38	71.43	67.85		0
392004	71.38	71.43	67.85		0
393840	71.38	71.36	67.85		0
393840	71.38	71.36	67.85		0
395676	71.38	71.36	67.85		0
397512	71.38	71.43	67.85		0
397512	71.38	71.43	67.85		0
399349	71.38	71.27	67.79		0
399349	71.38	71.27	67.79		0
401185	71.38	71.33	67.76		0
401185	71.38	71.33	67.76		0
403021	71.26	71.27	67.73		0
403021	71.26	71.27	67.73		0
404857	71.38	71.30	67.70		0
404857	71.38	71.30	67.70		0
406693	71.38	71.27	67.70		0
408530	71.38	71.27	67.70		0
408530	71.38	71.27	67.70		0
410366	71.26	71.27	67.70		0
410366	71.26	71.27	67.70		0
412203	71.26	71.27	67.67		0
412203	71.26	71.27	67.67		0
414039	71.26	71.27	67.67		0
414039	71.26	71.27	67.67		0
415875	71.38	71.24	67.67		0
417712	71.26	71.24	67.60		0
417712	71.26	71.24	67.60		0
419548	71.26	71.24	67.54		0
419548	71.26	71.24	67.54		0
421384	71.26	71.24	67.60		0
421384	71.26	71.24	67.60		0
423220	71.26	71.24	67.54		0
423220	71.26	71.24	67.54		0
425056	71.26	71.21	67.54		0
426893	71.26	71.15	67.57		0
426893	71.26	71.15	67.57		0
428729	71.26	71.15	67.54		0
428729	71.26	71.15	67.54		0
430565	71.26	71.15	67.54		0
430565	71.26	71.15	67.54		0
432401	71.15	71.11	67.54		0
432401	71.15	71.11	67.54		0
434237	71.15	71.15	67.42		0
436074	71.15	71.11	67.45		0
436074	71.15	71.11	67.45		0
437910	71.15	71.11	67.42		0
437910	71.15	71.11	67.42		0
439746	71.15	71.18	67.45		0
439746	71.15	71.18	67.45		0
441582	71.15	71.11	67.39		0
441582	71.15	71.11	67.39		0
443418	71.15	71.11	67.39		0
445254	71.15	71.11	67.36		0
445254	71.15	71.11	67.36		0
447091	71.15	71.11	67.36		0
447091	71.15	71.11	67.36		0
448927	71.15	71.11	67.36		0
448927	71.15	71.11	67.36		0
450763	71.15	71.02	67.36		0
450763	71.15	71.02	67.36		0
452599	71.15	71.05	67.36		0
452599	71.15	71.05	67.36		0
454435	71.15	70.99	67.29		0
456272	71.04	70.96	67.23		0
456272	71.04	70.96	67.23		0
458108	71.15	71.02	67.29		0
458108	71.15	71.02	67.29		0
459944	71.04	70.96	67.26		0
459944	71.04	70.96	67.26		0
461780	71.04	70.99	67.26		0
461780	71.04	70.99	67.26		0
463618	71.04	70.96	67.23		0
465454	71.04	70.96	67.26		0
465454	71.04	70.96	67.26		0
467290	71.04	70.99	67.23		0
467290	71.04	70.99	67.23		0
469126	71.04	70.96	67.23		0
469126	71.04	70.96	67.23		0
470962	71.04	70.93	67.17		0
470962	71.04	70.93	67.17		0
472799	71.04	70.96	67.11		0
474635	71.04	70.93	67.14		0
474635	71.04	70.93	67.14		0
476471	70.93	70.87	67.08		0
476471	70.93	70.87	67.08		0
478307	71.04	70.90	67.08		0
478307	71.04	70.90	67.08		0
480143	71.04	70.80	67.11		0
480143	71.04	70.80	67.11		0
481980	70.93	70.80	67.11		0
483816	70.93	70.83	67.08		0
483816	70.93	70.83	67.08		0
485652	70.93	70.90	67.08		0
485652	70.93	70.90	67.08		0
487488	70.93	70.80	67.05		0
487488	70.93	70.80	67.05		0
489324	70.93	70.80	67.08		0
489324	70.93	70.80	67.08		0
491161	70.93	70.80	66.95		0
492997	70.93	70.83	66.95		0
492997	70.93	70.83	66.95		0
494833	70.93	70.80	66.92		0
494833	70.93	70.80	66.92		0
496669	70.93	70.77	66.98		0
496669	70.93	70.77	66.98		0
498505	70.93	70.80	66.92		0
498505	70.93	70.80	66.92		0
500342	70.93	70.80	66.92		0
502178	70.81	70.77	66.89		0
502178	70.81	70.77	66.89		0
504014	70.81	70.80	66.92		0
504014	70.81	70.80	66.92		0
505850	70.81	70.77	66.95		0
505850	70.81	70.77	66.95		0
507686	70.81	70.71	66.89		0
507686	70.81	70.71	66.89		0
509523	70.81	70.71	66.92		0
511360	70.81	70.68	66.89		0
511360	70.81	70.68	66.89		0
513196	70.81	70.68	66.89		0
513196	70.81	70.68	66.89		0
515032	70.81	70.65	66.77		0
515032	70.81	70.65	66.77		0
516868	70.81	70.68	66.77		0
516868	70.81	70.68	66.77		0
518705	70.81	70.65	66.77		0
520541	70.81	70.65	66.74		0
520541	70.81	70.65	66.74		0
522377	70.81	70.65	66.77		0
522377	70.81	70.65	66.77		0
524213	70.81	70.65	66.77		0
524213	70.81	70.65	66.77		0
526049	70.81	70.62	66.77		0
526049	70.81	70.62	66.77		0
527886	70.70	70.65	66.74		0
529722	70.70	70.65	66.74		0
529722	70.70	70.65	66.74		0
531558	70.70	70.55	66.71		0
531558	70.70	70.55	66.71		0
533394	70.70	70.62	66.67		0
533394	70.70	70.62	66.67		0
535230	70.70	70.59	66.64		0
535230	70.70	70.59	66.64		0
537067	70.70	70.59	66.67		0
538903	70.70	70.52	66.64		0
538903	70.70	70.52	66.64		0
540739	70.70	70.49	66.61		0
540739	70.70	70.49	66.61		0
542575	70.70	70.52	66.61		0
542575	70.70	70.52	66.61		0
544411	70.70	70.52	66.61		0
544411	70.70	70.52	66.61		0
546248	70.70	70.46	66.61		0
548084	70.70	70.52	66.58		0
548084	70.70	70.52	66.58		0
549920	70.59	70.49	66.58		0
549920	70.59	70.49	66.58		0
551756	70.59	70.49	66.58		0
551756	70.59	70.49	66.58		0
553592	70.59	70.49	66.49		0
553592	70.59	70.49	66.49		0
555429	70.59	70.46	66.46		0
557265	70.59	70.49	66.49		0
557265	70.59	70.49	66.49		0
559101	70.59	70.49	66.46		0
559101	70.59	70.49	66.46		0
560937	70.59	70.34	66.46		0
560937	70.59	70.34	66.46		0
562774	70.59	70.43	66.46		0
562774	70.59	70.43	66.46		0
564611	70.59	70.37	66.46		0
566447	70.59	70.34	66.46		0
566447	70.59	70.34	66.46		0
568283	70.59	70.34	66.46		0
568283	70.59	70.34	66.46		0
570119	70.47	70.37	66.46		0
570119	70.47	70.37	66.46		0
571955	70.59	70.34	66.43		0
571955	70.59	70.34	66.43		0
573792	70.47	70.34	66.33		0
575628	70.47	70.34	66.33		0
575628	70.47	70.34	66.33		0
577464	70.47	70.34	66.36		0
577464	70.47	70.34	66.36		0
579300	70.47	70.34	66.30		0
579300	70.47	70.34	66.30		0
581136	70.47	70.31	66.30		0
581136	70.47	70.31	66.30		0
582972	70.47	70.31	66.33		0
582972	70.47	70.31	66.33		0
584809	70.47	70.31	66.33		0
586645	70.47	70.31	66.30		0
586645	70.47	70.31	66.30		0
588481	70.47	70.34	66.30		0
588481	70.47	70.34	66.30		0
590317	70.47	70.27	66.30		0
590317	70.47	70.27	66.30		0
592153	70.36	70.27	66.27		0
592153	70.36	70.27	66.27		0
593990	70.47	70.27	66.18		0
595826	70.36	70.18	66.24		0
595826	70.36	70.18	66.24		0
597662	70.36	70.15	66.21		0
597662	70.36	70.15	66.21		0
599498	70.36	70.21	66.21		0
599498	70.36	70.21	66.21		0
601334	70.36	70.18	66.18		0
601334	70.36	70.18	66.18		0
603171	70.36	70.18	66.15		0
605007	70.36	70.15	66.15		0
605007	70.36	70.15	66.15		0
606843	70.36	70.21	66.12		0
606843	70.36	70.21	66.12		0
608679	70.36	70.18	66.15		0
608679	70.36	70.18	66.15		0
610515	70.36	70.21	66.09		0
610515	70.36	70.21	66.09		0
612353	70.36	70.18	66.15		0
614189	70.36	70.21	66.15		0
614189	70.36	70.21	66.15		0
616025	70.25	70.15	66.09		0
616025	70.25	70.15	66.09		0
617861	70.36	70.09	66.05		0
617861	70.36	70.09	66.05		0
619697	70.36	70.09	66.02		0
619697	70.36	70.09	66.02		0
621534	70.36	70.15	65.99		0
623370	70.36	70.03	66.02		0
623370	70.36	70.03	66.02		0
625206	70.25	70.06	65.99		0
625206	70.25	70.06	65.99		0
627042	70.25	70.03	65.96		0
627042	70.25	70.03	65.96		0
628878	70.25	70.09	65.99		0
628878	70.25	70.09	65.99		0
630714	70.25	70.03	65.99		0
632551	70.25	70.03	65.96		0
632551	70.25	70.03	65.96		0
634387	70.25	70.03	65.99		0
634387	70.25	70.03	65.99		0
636223	70.25	70.03	65.93		0
636223	70.25	70.03	65.93		0
638059	70.14	70.03	65.90		0
638059	70.14	70.03	65.90		0
639895	70.25	69.99	65.87		0
641732	70.25	70.03	65.84		0
641732	70.25	70.03	65.84		0
643568	70.14	69.96	65.87		0
643568	70.14	69.96	65.87		0
645404	70.14	70.03	65.87		0
645404	70.14	70.03	65.87		0
647240	70.14	69.93	65.84		0
647240	70.14	69.93	65.84		0
649076	70.14	69.99	65.81		0
650913	70.14	69.96	65.87		0
650913	70.14	69.96	65.87		0
652749	70.14	69.96	65.78		0
652749	70.14	69.96	65.78		0
654585	70.14	69.87	65.81		0
654585	70.14	69.87	65.81		0
656421	70.14	69.87	65.84		0
656421	70.14	69.87	65.84		0
658257	70.14	69.90	65.81		0
660094	70.14	69.87	65.74		0
660094	70.14	69.87	65.74		0
661931	70.02	69.87	65.71		0
661931	70.02	69.87	65.71		0
663767	70.02	69.84	65.74		0
663767	70.02	69.84	65.74		0
665603	70.02	69.87	65.68		0
665603	70.02	69.87	65.68		0
667439	70.02	69.87	65.68		0
669276	70.02	69.87	65.68		0
669276	70.02	69.87	65.68		0
671112	70.02	69.87	65.62		0
671112	70.02	69.87	65.62		0
672948	70.02	69.84	65.65		0
672948	70.02	69.84	65.65		0
674784	70.02	69.78	65.68		0
674784	70.02	69.78	65.68		0
676620	70.02	69.84	65.65		0
678457	70.02	69.78	65.62		0
678457	70.02	69.78	65.62		0
680293	69.91	69.78	65.68		0
680293	69.91	69.78	65.68		0
682129	70.02	69.75	65.59		0
682129	70.02	69.75	65.59		0
683965	69.91	69.78	65.56		0
683965	69.91	69.78	65.56		0
685801	70.02	69.71	65.53		0
687638	70.02	69.71	65.56		0
687638	70.02	69.71	65.56		0
689474	69.91	69.71	65.59		0
689474	69.91	69.71	65.59		0
691310	70.02	69.71	65.53		0
691310	70.02	69.71	65.53		0
693146	69.91	69.71	65.53		0
693146	69.91	69.71	65.53		0
694982	69.91	69.68	65.53		0
696819	69.91	69.68	65.53		0
696819	69.91	69.68	65.53		0
698655	69.91	69.71	65.50		0
698655	69.91	69.71	65.50		0
700491	69.91	69.68	65.47		0
700491	69.91	69.68	65.47		0
702327	69.91	69.68	65.47		0
702327	69.91	69.68	65.47		0
704164	69.80	69.65	65.43		0
706000	69.91	69.65	65.47		0
706000	69.91	69.65	65.47		0
707836	69.80	69.65	65.37		0
707836	69.80	69.65	65.37		0
709672	69.91	69.65	65.40		0
709672	69.91	69.65	65.40		0
711508	69.91	69.56	65.37		0
711508	69.91	69.56	65.37		0
713346	69.80	69.56	65.34		0
715182	69.80	69.59	65.37		0
715182	69.80	69.59	65.37		0
717018	69.80	69.56	65.28		0
717018	69.80	69.56	65.28		0
718854	69.80	69.56	65.25		0
718854	69.80	69.56	65.25		0
720690	69.69	69.56	65.22		0
720690	69.69	69.56	65.22		0
722527	69.80	69.56	65.22		0
724363	69.80	69.56	65.22		0
724363	69.80	69.56	65.22		0
726199	69.69	69.47	65.22		0
726199	69.69	69.47	65.22		0
728035	69.69	69.47	65.19		0
728035	69.69	69.47	65.19		0
729871	69.69	69.47	65.09		0
729871	69.69	69.47	65.09		0
731708	69.69	69.44	65.09		0
731708	69.69	69.44	65.09		0
733544	69.69	69.40	65.03		0
735380	69.69	69.44	65.06		0
735380	69.69	69.44	65.06		0
737216	69.69	69.44	65.06		0
737216	69.69	69.44	65.06		0
739052	69.69	69.40	65.06		0
739052	69.69	69.40	65.06		0
740889	69.69	69.40	64.94		0
740889	69.69	69.40	64.94		0
742725	69.69	69.40	64.94		0
744561	69.57	69.40	64.94		0
744561	69.57	69.40	64.94		0
746397	69.57	69.34	64.91		0
746397	69.57	69.34	64.91		0
748233	69.57	69.28	64.91		0
748233	69.57	69.28	64.91		0
750070	69.57	69.31	64.91		0
750070	69.57	69.31	64.91		0
751906	69.57	69.25	64.78		0
753742	69.57	69.25	64.82		0
753742	69.57	69.25	64.82		0
755578	69.46	69.22	64.75		0
755578	69.46	69.22	64.75		0
757414	69.57	69.25	64.72		0
757414	69.57	69.25	64.72		0
759251	69.46	69.25	64.69		0
759251	69.46	69.25	64.69		0
761088	69.46	69.25	64.72		0
762924	69.46	69.16	64.66		0
762924	69.46	69.16	64.66		0
764760	69.46	69.16	64.63		0
764760	69.46	69.16	64.63		0
766596	69.46	69.16	64.60		0
766596	69.46	69.16	64.60		0
768433	69.46	69.12	64.60		0
768433	69.46	69.12	64.60		0
770269	69.46	69.09	64.60		0
772105	69.46	69.09	64.60		0
772105	69.46	69.09	64.60		0
773941	69.35	69.09	64.54		0
773941	69.35	69.09	64.54		0
775777	69.35	69.06	64.47		0
775777	69.35	69.06	64.47		0
777614	69.35	69.06	64.44		0
777614	69.35	69.06	64.44		0
779450	69.35	69.09	64.44		0
781286	69.35	69.00	64.44		0
781286	69.35	69.00	64.44		0
783122	69.35	69.00	64.41		0
783122	69.35	69.00	64.41		0
784958	69.35	68.94	64.35		0
784958	69.35	68.94	64.35		0
786794	69.24	68.91	64.32		0
786794	69.24	68.91	64.32		0
788631	69.24	68.94	64.29		0
790467	69.24	68.94	64.26		0
790467	69.24	68.94	64.26		0
792303	69.24	68.91	64.26		0
792303	69.24	68.91	64.26		0
794139	69.24	68.91	64.20		0
794139	69.24	68.91	64.20		0
795975	69.24	68.88	64.13		0
795975	69.24	68.88	64.13		0
797812	69.24	68.88	64.16		0
799648	69.24	68.85	64.13		0
799648	69.24	68.85	64.13		0
801484	69.13	68.85	64.13		0
801484	69.13	68.85	64.13		0
803320	69.24	68.81	64.10		0
803320	69.24	68.81	64.10		0
805156	69.13	68.78	64.01		0
805156	69.13	68.78	64.01		0
806993	69.13	68.81	64.01		0
808829	69.13	68.81	63.98		0
808829	69.13	68.81	63.98		0
810665	69.13	68.69	64.01		0
810665	69.13	68.69	64.01		0
812502	69.13	68.78	63.95		0
812502	69.13	68.78	63.95		0
814338	69.01	68.75	63.85		0
814338	69.01	68.75	63.85		0
816175	69.13	68.66	63.82		0
818011	69.01	68.66	63.82		0
818011	69.01	68.66	63.82		0
819847	69.01	68.66	63.85		0
819847	69.01	68.66	63.85		0
821683	69.01	68.63	63.82		0
821683	69.01	68.63	63.82		0
823519	69.01	68.66	63.70		0
823519	69.01	68.66	63.70		0
825356	69.01	68.63	63.73		0
827192	69.01	68.63	63.67		0
827192	69.01	68.63	63.67		0
829028	68.90	68.57	63.67		0
829028	68.90	68.57	63.67		0
830864	68.90	68.47	63.67		0
830864	68.90	68.47	63.67		0
832700	68.90	68.50	63.64		0
832700	68.90	68.50	63.64		0
834537	68.90	68.50	63.51		0
836373	68.90	68.47	63.51		0
836373	68.90	68.47	63.51		0
